dataset,split,label,filename,relative_path,extension,duration_sec,fps,width,height,codec,nb_frames,size_mb,bitrate_kbps,error
REAL_LIFE_VIOLENCE,all,No-Violence,NV_357.mp4,REAL_LIFE_VIOLENCE/noFights/NV_357.mp4,.mp4,2.77,90000.0,1920,1080,h264,70,7.88,23824.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_358.mp4,REAL_LIFE_VIOLENCE/noFights/NV_358.mp4,.mp4,4.05,90000.0,1920,1080,h264,78,10.76,22263.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_359.mp4,REAL_LIFE_VIOLENCE/noFights/NV_359.mp4,.mp4,3.54,25.0,1920,1080,h264,86,9.54,22595.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_36.mp4,REAL_LIFE_VIOLENCE/noFights/NV_36.mp4,.mp4,4.5,30.0,640,360,h264,135,0.35,654.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_360.mp4,REAL_LIFE_VIOLENCE/noFights/NV_360.mp4,.mp4,7.32,90000.0,1920,1080,h264,133,18.94,21710.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_361.mp4,REAL_LIFE_VIOLENCE/noFights/NV_361.mp4,.mp4,6.02,16.67,1920,1080,h264,124,15.57,21710.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_362.mp4,REAL_LIFE_VIOLENCE/noFights/NV_362.mp4,.mp4,4.8,90000.0,1920,1080,h264,77,12.74,22272.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_363.mp4,REAL_LIFE_VIOLENCE/noFights/NV_363.mp4,.mp4,10.26,12.5,1920,1080,h264,128,25.81,21101.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_364.mp4,REAL_LIFE_VIOLENCE/noFights/NV_364.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.12,209.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_365.mp4,REAL_LIFE_VIOLENCE/noFights/NV_365.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.29,480.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_366.mp4,REAL_LIFE_VIOLENCE/noFights/NV_366.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.09,150.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_367.mp4,REAL_LIFE_VIOLENCE/noFights/NV_367.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.34,574.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_368.mp4,REAL_LIFE_VIOLENCE/noFights/NV_368.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.21,349.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_369.mp4,REAL_LIFE_VIOLENCE/noFights/NV_369.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.25,413.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_37.mp4,REAL_LIFE_VIOLENCE/noFights/NV_37.mp4,.mp4,4.82,25.0,640,360,h264,120,0.74,1292.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_370.mp4,REAL_LIFE_VIOLENCE/noFights/NV_370.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.25,421.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_371.mp4,REAL_LIFE_VIOLENCE/noFights/NV_371.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.22,368.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_372.mp4,REAL_LIFE_VIOLENCE/noFights/NV_372.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.21,347.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_373.mp4,REAL_LIFE_VIOLENCE/noFights/NV_373.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.15,246.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_374.mp4,REAL_LIFE_VIOLENCE/noFights/NV_374.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.14,236.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_375.mp4,REAL_LIFE_VIOLENCE/noFights/NV_375.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.13,224.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_376.mp4,REAL_LIFE_VIOLENCE/noFights/NV_376.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.16,275.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_377.mp4,REAL_LIFE_VIOLENCE/noFights/NV_377.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.13,222.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_378.mp4,REAL_LIFE_VIOLENCE/noFights/NV_378.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.11,188.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_379.mp4,REAL_LIFE_VIOLENCE/noFights/NV_379.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.12,202.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_38.mp4,REAL_LIFE_VIOLENCE/noFights/NV_38.mp4,.mp4,4.41,30.0,640,360,h264,132,0.49,932.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_380.mp4,REAL_LIFE_VIOLENCE/noFights/NV_380.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.1,171.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_381.mp4,REAL_LIFE_VIOLENCE/noFights/NV_381.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.19,317.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_382.mp4,REAL_LIFE_VIOLENCE/noFights/NV_382.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.17,292.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_383.mp4,REAL_LIFE_VIOLENCE/noFights/NV_383.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.14,239.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_384.mp4,REAL_LIFE_VIOLENCE/noFights/NV_384.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.13,218.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_385.mp4,REAL_LIFE_VIOLENCE/noFights/NV_385.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.23,393.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_386.mp4,REAL_LIFE_VIOLENCE/noFights/NV_386.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.14,228.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_387.mp4,REAL_LIFE_VIOLENCE/noFights/NV_387.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.08,139.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_388.mp4,REAL_LIFE_VIOLENCE/noFights/NV_388.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.18,305.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_389.mp4,REAL_LIFE_VIOLENCE/noFights/NV_389.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.2,338.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_39.mp4,REAL_LIFE_VIOLENCE/noFights/NV_39.mp4,.mp4,4.61,25.0,640,360,h264,115,0.7,1268.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_390.mp4,REAL_LIFE_VIOLENCE/noFights/NV_390.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.19,320.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_391.mp4,REAL_LIFE_VIOLENCE/noFights/NV_391.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.2,339.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_392.mp4,REAL_LIFE_VIOLENCE/noFights/NV_392.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.1,174.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_393.mp4,REAL_LIFE_VIOLENCE/noFights/NV_393.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.1,165.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_394.mp4,REAL_LIFE_VIOLENCE/noFights/NV_394.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.19,317.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_395.mp4,REAL_LIFE_VIOLENCE/noFights/NV_395.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.17,287.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_396.mp4,REAL_LIFE_VIOLENCE/noFights/NV_396.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.19,326.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_397.mp4,REAL_LIFE_VIOLENCE/noFights/NV_397.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.18,300.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_398.mp4,REAL_LIFE_VIOLENCE/noFights/NV_398.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.22,375.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_399.mp4,REAL_LIFE_VIOLENCE/noFights/NV_399.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.21,354.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_4.mp4,REAL_LIFE_VIOLENCE/noFights/NV_4.mp4,.mp4,4.92,25.0,1280,720,h264,123,1.4,2381.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_40.mp4,REAL_LIFE_VIOLENCE/noFights/NV_40.mp4,.mp4,5.32,25.0,640,360,h264,133,0.89,1397.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_400.mp4,REAL_LIFE_VIOLENCE/noFights/NV_400.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.21,358.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_401.mp4,REAL_LIFE_VIOLENCE/noFights/NV_401.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.19,316.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_402.mp4,REAL_LIFE_VIOLENCE/noFights/NV_402.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.22,373.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_403.mp4,REAL_LIFE_VIOLENCE/noFights/NV_403.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.48,809.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_404.mp4,REAL_LIFE_VIOLENCE/noFights/NV_404.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.34,572.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_405.mp4,REAL_LIFE_VIOLENCE/noFights/NV_405.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.21,344.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_406.mp4,REAL_LIFE_VIOLENCE/noFights/NV_406.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.22,366.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_407.mp4,REAL_LIFE_VIOLENCE/noFights/NV_407.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.35,584.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_408.mp4,REAL_LIFE_VIOLENCE/noFights/NV_408.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.44,736.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_409.mp4,REAL_LIFE_VIOLENCE/noFights/NV_409.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.3,503.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_41.mp4,REAL_LIFE_VIOLENCE/noFights/NV_41.mp4,.mp4,4.92,25.0,640,360,h264,123,0.81,1378.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_410.mp4,REAL_LIFE_VIOLENCE/noFights/NV_410.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.26,439.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_411.mp4,REAL_LIFE_VIOLENCE/noFights/NV_411.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.37,612.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_412.mp4,REAL_LIFE_VIOLENCE/noFights/NV_412.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.26,441.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_413.mp4,REAL_LIFE_VIOLENCE/noFights/NV_413.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.17,278.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_414.mp4,REAL_LIFE_VIOLENCE/noFights/NV_414.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.18,308.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_415.mp4,REAL_LIFE_VIOLENCE/noFights/NV_415.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.09,147.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_416.mp4,REAL_LIFE_VIOLENCE/noFights/NV_416.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.12,198.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_417.mp4,REAL_LIFE_VIOLENCE/noFights/NV_417.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.21,348.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_418.mp4,REAL_LIFE_VIOLENCE/noFights/NV_418.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.14,241.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_419.mp4,REAL_LIFE_VIOLENCE/noFights/NV_419.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.19,320.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_42.mp4,REAL_LIFE_VIOLENCE/noFights/NV_42.mp4,.mp4,3.52,30.0,640,360,h264,105,0.36,856.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_420.mp4,REAL_LIFE_VIOLENCE/noFights/NV_420.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.17,285.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_421.mp4,REAL_LIFE_VIOLENCE/noFights/NV_421.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.08,136.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_422.mp4,REAL_LIFE_VIOLENCE/noFights/NV_422.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.11,190.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_423.mp4,REAL_LIFE_VIOLENCE/noFights/NV_423.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.11,177.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_424.mp4,REAL_LIFE_VIOLENCE/noFights/NV_424.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.16,273.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_425.mp4,REAL_LIFE_VIOLENCE/noFights/NV_425.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.19,323.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_426.mp4,REAL_LIFE_VIOLENCE/noFights/NV_426.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.17,287.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_427.mp4,REAL_LIFE_VIOLENCE/noFights/NV_427.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.16,271.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_428.mp4,REAL_LIFE_VIOLENCE/noFights/NV_428.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.15,256.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_429.mp4,REAL_LIFE_VIOLENCE/noFights/NV_429.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.25,411.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_43.mp4,REAL_LIFE_VIOLENCE/noFights/NV_43.mp4,.mp4,4.72,25.0,640,360,h264,118,0.59,1044.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_430.mp4,REAL_LIFE_VIOLENCE/noFights/NV_430.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.21,346.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_431.mp4,REAL_LIFE_VIOLENCE/noFights/NV_431.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.23,389.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_432.mp4,REAL_LIFE_VIOLENCE/noFights/NV_432.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.28,463.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_433.mp4,REAL_LIFE_VIOLENCE/noFights/NV_433.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.17,289.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_434.mp4,REAL_LIFE_VIOLENCE/noFights/NV_434.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.18,298.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_435.mp4,REAL_LIFE_VIOLENCE/noFights/NV_435.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.17,283.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_436.mp4,REAL_LIFE_VIOLENCE/noFights/NV_436.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.27,455.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_437.mp4,REAL_LIFE_VIOLENCE/noFights/NV_437.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.29,489.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_438.mp4,REAL_LIFE_VIOLENCE/noFights/NV_438.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.18,309.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_439.mp4,REAL_LIFE_VIOLENCE/noFights/NV_439.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.15,246.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_44.mp4,REAL_LIFE_VIOLENCE/noFights/NV_44.mp4,.mp4,5.32,25.0,640,360,h264,133,0.81,1279.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_440.mp4,REAL_LIFE_VIOLENCE/noFights/NV_440.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.14,230.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_441.mp4,REAL_LIFE_VIOLENCE/noFights/NV_441.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.19,315.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_442.mp4,REAL_LIFE_VIOLENCE/noFights/NV_442.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.16,269.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_443.mp4,REAL_LIFE_VIOLENCE/noFights/NV_443.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.19,324.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_444.mp4,REAL_LIFE_VIOLENCE/noFights/NV_444.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.07,117.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_445.mp4,REAL_LIFE_VIOLENCE/noFights/NV_445.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.09,158.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_446.mp4,REAL_LIFE_VIOLENCE/noFights/NV_446.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.24,399.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_447.mp4,REAL_LIFE_VIOLENCE/noFights/NV_447.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.19,327.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_448.mp4,REAL_LIFE_VIOLENCE/noFights/NV_448.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.16,264.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_449.mp4,REAL_LIFE_VIOLENCE/noFights/NV_449.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.27,457.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_45.mp4,REAL_LIFE_VIOLENCE/noFights/NV_45.mp4,.mp4,4.3,29.97,640,360,h264,129,0.38,744.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_450.mp4,REAL_LIFE_VIOLENCE/noFights/NV_450.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.3,503.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_451.mp4,REAL_LIFE_VIOLENCE/noFights/NV_451.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.33,545.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_452.mp4,REAL_LIFE_VIOLENCE/noFights/NV_452.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.31,518.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_453.mp4,REAL_LIFE_VIOLENCE/noFights/NV_453.mp4,.mp4,5.0,11.0,224,224,mpeg4,55,0.18,302.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_454.mp4,REAL_LIFE_VIOLENCE/noFights/NV_454.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.23,388.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_455.mp4,REAL_LIFE_VIOLENCE/noFights/NV_455.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.49,818.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_456.mp4,REAL_LIFE_VIOLENCE/noFights/NV_456.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.41,691.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_457.mp4,REAL_LIFE_VIOLENCE/noFights/NV_457.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.44,731.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_458.mp4,REAL_LIFE_VIOLENCE/noFights/NV_458.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.46,767.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_459.mp4,REAL_LIFE_VIOLENCE/noFights/NV_459.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.52,880.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_46.mp4,REAL_LIFE_VIOLENCE/noFights/NV_46.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.65,1090.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_460.mp4,REAL_LIFE_VIOLENCE/noFights/NV_460.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.48,804.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_461.mp4,REAL_LIFE_VIOLENCE/noFights/NV_461.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.42,697.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_462.mp4,REAL_LIFE_VIOLENCE/noFights/NV_462.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.2,332.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_463.mp4,REAL_LIFE_VIOLENCE/noFights/NV_463.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.47,790.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_464.mp4,REAL_LIFE_VIOLENCE/noFights/NV_464.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.45,747.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_465.mp4,REAL_LIFE_VIOLENCE/noFights/NV_465.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.53,896.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_466.mp4,REAL_LIFE_VIOLENCE/noFights/NV_466.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.37,624.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_467.mp4,REAL_LIFE_VIOLENCE/noFights/NV_467.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.36,602.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_468.mp4,REAL_LIFE_VIOLENCE/noFights/NV_468.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.24,409.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_469.mp4,REAL_LIFE_VIOLENCE/noFights/NV_469.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.45,754.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_47.mp4,REAL_LIFE_VIOLENCE/noFights/NV_47.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.49,827.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_470.mp4,REAL_LIFE_VIOLENCE/noFights/NV_470.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.4,669.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_471.mp4,REAL_LIFE_VIOLENCE/noFights/NV_471.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.6,1009.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_472.mp4,REAL_LIFE_VIOLENCE/noFights/NV_472.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.36,598.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_473.mp4,REAL_LIFE_VIOLENCE/noFights/NV_473.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.42,701.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_474.mp4,REAL_LIFE_VIOLENCE/noFights/NV_474.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.35,593.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_475.mp4,REAL_LIFE_VIOLENCE/noFights/NV_475.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.41,686.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_476.mp4,REAL_LIFE_VIOLENCE/noFights/NV_476.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.45,751.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_477.mp4,REAL_LIFE_VIOLENCE/noFights/NV_477.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.3,507.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_478.mp4,REAL_LIFE_VIOLENCE/noFights/NV_478.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.37,622.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_479.mp4,REAL_LIFE_VIOLENCE/noFights/NV_479.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.31,512.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_48.mp4,REAL_LIFE_VIOLENCE/noFights/NV_48.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.95,1599.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_480.mp4,REAL_LIFE_VIOLENCE/noFights/NV_480.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.28,476.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_481.mp4,REAL_LIFE_VIOLENCE/noFights/NV_481.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.22,362.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_482.mp4,REAL_LIFE_VIOLENCE/noFights/NV_482.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.12,195.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_483.mp4,REAL_LIFE_VIOLENCE/noFights/NV_483.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.31,525.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_484.mp4,REAL_LIFE_VIOLENCE/noFights/NV_484.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.39,650.2,
